,時間,本文
128,2023-01-20 23:48:39+09:00,"RT @sayjoy_enjoy: バルボッサ役のジェフリー・ラッシュ主演でおすすめなのが「鑑定士と顔のない依頼人」。これはかなり衝撃的で最後まで目が離せなかった作品

#パイレーツオブカリビアン
#金曜ロードショー https://t.co/0c7PEzHM1D"
129,2023-01-20 23:48:34+09:00,"RT @fuji_gitsune: #金曜ロードショー
#パイレーツオブカリビアン
初めて見た時 5度見位した中の人 https://t.co/u0PXaFvpdD"
130,2023-01-20 23:48:34+09:00,"RT @ameo_game: パイレーツオブカリビアン見ながら船作ってました。海賊船とかトルトゥーガとか作りたくなってきたぞ…
#IndieGameDev https://t.co/xJX3mKbwJD"
131,2023-01-20 23:48:13+09:00,パイレーツオブカリビアン1番好きな映画🏴‍☠️
132,2023-01-20 23:48:08+09:00,"蛮族語で酒、ソレイユ語で酒、リカント語でも酒。
ガン・カタのシャドウ♀ヒロイン。
パイレーツオブカリビアンしてきます。"
133,2023-01-20 23:48:04+09:00,"@fuyaccess 役の名前覚えてるだけでもえらいよ！w
あのあれの悪役の方……とかそんなん😂
さっきあげられてたやつどれも面白かったよね（むしろパイレーツオブカリビアンをみてないわw）"
134,2023-01-20 23:48:01+09:00,パイレーツオブカリビアン見た
135,2023-01-20 23:47:55+09:00,パイレーツオブカリビアン。パイレーツなのにオマエビビりやん。
136,2023-01-20 23:47:53+09:00,"久しぶりにパイレーツオブカリビアン見て面白かったぞい。
今度ランド行くから、子供に事前に映画見せればカリブの海賊乗れるだろ！（まだ未体験）と思ったのに、行く予定の日運休だった😇"
137,2023-01-20 23:47:53+09:00,"RT @fuji_gitsune: #金曜ロードショー
#パイレーツオブカリビアン
初めて見た時 5度見位した中の人 https://t.co/u0PXaFvpdD"
138,2023-01-20 23:47:29+09:00,信じるわけないだろ パイレーツオブカリビアン観てるけどビールと柿の種で一杯！明日も早いから早目に終了するよ。 / ニコ生視聴中 https://t.co/NacOGqk6F1
139,2023-01-20 23:47:24+09:00,"雅史くんパイレーツオブカリビアンどうだった？！海賊のバトルものかと思ったら普通にお化けみたいなんでてきて怖かったでしょ〜〜
言わんこっちゃない"
140,2023-01-20 23:47:20+09:00,"RT @disneystudiojp: #パイレーツオブカリビアン
🌊3週連続放送🌊
日本テレビ系 #金曜ロードショー よる9時～

1/20『パイレーツ・オブ・カリビアン／呪われた海賊たち』
1/27『パイレーツ・オブ・カリビアン／デッドマンズ・チェスト』
2/3『パイレーツ…"
141,2023-01-20 23:47:17+09:00,@CarpeDiem_WT パイレーツオブカリビアン（金ロー）見てたわ！
142,2023-01-20 23:47:14+09:00,"RT @HARUMAKImusic: 若い頃のオーランド・ブルームの顔の良さは半端じゃねえぜ
これ以上整った顔見たことない
#パイレーツオブカリビアン https://t.co/qU1yd3MMUO"
143,2023-01-20 23:47:13+09:00,RT @ki_8498: 今日はパイレーツオブカリビアン放送なので前に描いたⅢのソラとジャック再掲🏴‍☠️ https://t.co/MUhScXki02
144,2023-01-20 23:47:13+09:00,パイレーツオブカリビアン面白かった 来週も楽しみ♪
145,2023-01-20 23:47:09+09:00,パイレーツオブカリビアン初めて観たよ！サメがでてきた！嬉しい🦈
146,2023-01-20 23:46:58+09:00,"ながら見してたけど懐かしかったなぁ。
20年前、親に内緒で友達と観に行ってめっちゃどハマりして、僅かな小銭かき集めて2回目観に行った。

 #パイレーツオブカリビアン"
147,2023-01-20 23:46:57+09:00,"カリブの海賊がパイレーツオブカリビアン仕様なる前のやつ、
あまり記憶がないんだよな"
148,2023-01-20 23:46:54+09:00,"きょ〜〜〜うは、ほんっっとうに、お仕事きつかった！！！

というわけで、晩ごはんは娘と回転寿司にして、お風呂入ってパグに乗っかられながらソファでうとうとして、パイレーツオブカリビアンをなんとなく見て、

最後は頑張った私のためにストレッチをした😊 https://t.co/4a6eRY2Gfs"
149,2023-01-20 23:46:53+09:00,"RT @530E: パイレーツにどハマりしたあの頃の知識で、超ざっくりキャプテン ジャック・スパロウの前日譚描いてみた

#パイレーツオブカリビアン #金曜ロードショー https://t.co/7ELPdAaqVf"
150,2023-01-20 23:46:51+09:00,"RT @fuji_gitsune: #金曜ロードショー
#パイレーツオブカリビアン
初めて見た時 5度見位した中の人 https://t.co/u0PXaFvpdD"
151,2023-01-20 23:46:46+09:00,"RT @530E: パイレーツにどハマりしたあの頃の知識で、超ざっくりキャプテン ジャック・スパロウの前日譚描いてみた

#パイレーツオブカリビアン #金曜ロードショー https://t.co/7ELPdAaqVf"
152,2023-01-20 23:46:46+09:00,"バルボッサかっこいいよな🏴‍☠️
#パイレーツ・オブ・カリビアン 
#呪われた海賊たち #バルボッサ
#ジェフリー・ラッシュ
#パイレーツオブカリビアン
 https://t.co/ATygdYOCAS"
153,2023-01-20 23:46:40+09:00,"めっっっちゃ久しぶりにパイレーツオブカリビアン見たけどよかった
これが20年前の映画とかビビる"
154,2023-01-20 23:46:34+09:00,"いつ観ても
パイレーツオブカリビアンおもしろい🏴‍☠️"
155,2023-01-20 23:46:25+09:00,@omariwv667 つけっぱなしのパイレーツオブカリビアン🏴‍☠️で、わたしも！あくもおおおんーー！？ってなった！！
156,2023-01-20 23:46:24+09:00,"今日パイレーツオブカリビアンだったのか！！！！
録画忘れたわ！！！！！"
157,2023-01-20 23:46:17+09:00,"RT @watanabemasay12: ご感謝ありがとうございました🙇
フォローしてくださった皆様
ありがとうございました🙇🦋
金曜ロードショー観覧なり最後迄ます中⏰🏴‍☠️😊🙇
パイレーツオブカリビアン呪われた海賊たち映画鑑賞していますね
宜しくお願い申し上げます🙇🦋
⏰寝…"
158,2023-01-20 23:46:11+09:00,"金ローみてふと思い出したけど、高校生の時に初めてパイレーツオブカリビアンみて感動して、進路希望に海賊って書いちゃったんだアタイ
息子達はそんな思考回路ないと願いたいヨーホー"
159,2023-01-20 23:46:11+09:00,"金ロー #パイレーツオブカリビアン 。
結構カットが多くて、初見の人はそれなりに楽しめただろうけど、円盤を持ってるほどのファンにはイマイチ･･･
あーなんでそこカットするかなー！とか。"
160,2023-01-20 23:46:04+09:00,パイレーツオブカリビアン面白かった
161,2023-01-20 23:46:02+09:00,@funassyi ふなちゃん運ぶ専用箱なしかぁ？頭しか入らなそうなしが〜w(*´艸`*)ふなカラー見るとときめくなっし☺️さっきもパイレーツオブカリビアン見てたらふなカラーのオウムがいてときめいたなっしw(*´艸｀*)ふなちゃんイソギンチャク好きなしな☺️もやぼっくす💖 https://t.co/yfdvTjFZ8o
162,2023-01-20 23:45:59+09:00,"黒兎はほんと簡単に脳内再生できるからね。
パイレーツオブカリビアン1.2.3を７周してると自然にできる。"
163,2023-01-20 23:45:55+09:00,相変わらずパイレーツオブカリビアンは面白かったな
164,2023-01-20 23:45:46+09:00,パイレーツオブカリビアン、高校の頃に観てたらキャプテンジャックの歩き方と仕草と喋り方真似して黒歴史量産してただろうな......今観て良かった
165,2023-01-20 23:45:42+09:00,パイレーツオブカリビアンをみてました
166,2023-01-20 23:45:36+09:00,RT @kagura_shiki_va: 『パイレーツオブカリビアン』の何が凄いってBGMが『彼こそが海賊』だけのアレンジでほぼ成り立ってるとこだよなぁ。アレンジが豊富すぎて飽きさせない演出が本当に神！  #金曜ロードショー #金ロー #パイレーツオブカリビアン #パイレーツ・…
167,2023-01-20 23:45:35+09:00,"RT @HARUMAKImusic: 若い頃のオーランド・ブルームの顔の良さは半端じゃねえぜ
これ以上整った顔見たことない
#パイレーツオブカリビアン https://t.co/qU1yd3MMUO"
168,2023-01-20 23:45:28+09:00,"RT @sayjoy_enjoy: バルボッサはこんなこと言ってるけど最後にはエリザベスとウィルの結婚の証人になるっていうね

#パイレーツオブカリビアン
#金曜ロードショー https://t.co/nNhX1WflHQ"
169,2023-01-20 23:45:15+09:00,"RT @fuji_gitsune: #金曜ロードショー
#パイレーツオブカリビアン
初めて見た時 5度見位した中の人 https://t.co/u0PXaFvpdD"
170,2023-01-20 23:45:11+09:00,"RT @fuji_gitsune: #金曜ロードショー
#パイレーツオブカリビアン
初めて見た時 5度見位した中の人 https://t.co/u0PXaFvpdD"
171,2023-01-20 23:45:02+09:00,"英語の勉強にならないから…#パイレーツオブカリビアン を #音声切替 で見て、日本語の字幕を入れた…
なかなか聞き取りは難しい😅
頑張りすぎちゃったのか、なんとなく目が冴えて眠れなそう😅ダメだこりゃ〜"
172,2023-01-20 23:45:02+09:00,"RT @konnyaku00001: パイレーツ面白かったー✨
全作品のセットAmazonであったよ😆
👇♥

【パイレーツ・オブ・カリビアン 4K UHD 5ムービー・コレクション】
✅https://t.co/vlhaiRPqMi

1つ見ると次々見たくなっちゃう😍
ジョニ…"
173,2023-01-20 23:45:01+09:00,"RT @eigatrivia: #毎日映画トリビア
『パイレーツ・オブ・カリビアン/呪われた海賊たち』(2003)

海賊ファンタジーアクション第1作目。監督ゴア・ヴァービンスキー、出演ジョニー・デップ、オーランド・ブルーム他

#映画トリビア
#映画好きと繋がりたい
#パイレ…"
174,2023-01-20 23:45:00+09:00,"金曜ロードショーおもしろかった〜💖

何回見ても飽きないですよね🎬

来週放送の続編
デッドマンズ・チェストも楽しみ☠️✨

／
わーฅ^ơωơ^ฅ
#パイレーツ・オブ・カリビアン
シリーズ5作品がセットになったBlu-ray
23%OFFになってる♥️‼︎
　　　2023.01/20 23:44時点
＼

https://t.co/jb5AvVzNEl"
175,2023-01-20 23:45:00+09:00,パイレーツオブカリビアン内容忘れてたけどめっちゃ面白いやん
176,2023-01-20 23:44:53+09:00,"あの時代に南極が発見されてたか分かんないけど、ペンギンと友達になろうとするジャック船長とか見てみたいw
#パイレーツオブカリビアン"
177,2023-01-20 23:44:47+09:00,"RT @eigatrivia: #毎日映画トリビア
『パイレーツ・オブ・カリビアン/呪われた海賊たち』(2003)

海賊ファンタジーアクション第1作目。監督ゴア・ヴァービンスキー、出演ジョニー・デップ、オーランド・ブルーム他

#映画トリビア
#映画好きと繋がりたい
#パイレ…"
178,2023-01-20 23:44:43+09:00,"RT @eigatrivia: #毎日映画トリビア
『パイレーツ・オブ・カリビアン/呪われた海賊たち』(2003)

海賊ファンタジーアクション第1作目。監督ゴア・ヴァービンスキー、出演ジョニー・デップ、オーランド・ブルーム他

#映画トリビア
#映画好きと繋がりたい
#パイレ…"
179,2023-01-20 23:44:37+09:00,"パイレーツオブカリビアン、やっぱり面白い。
今回の金ロはめっちゃカットされてる気がするけど。3週連続は嬉しい。仕事も早く帰るw
dvd持ってるけど。
テーマ曲がしばらく頭に残る。
ちなみにアトラクションはインパしたら必ず乗ってしまう。
ヨーホーヨーホー…いやこっちもしばらく頭に残るよね…。"
180,2023-01-20 23:44:25+09:00,母の長電話、パイレーツオブカリビアンより長くて草
181,2023-01-20 23:44:12+09:00,"RT @DWO1stconcert: 🏴‍☠️dwo本番まであと2️⃣日⚓️

本日21:00の金曜ロードショーでは、
『パイレーツオブカリビアン　呪われた海賊たち』が放送されます！

映画をみて,音楽が聴きたくなったそこのあなた！
dwoならその願い、叶っちゃいますよ😎

ご…"
